Ride,Event,Rider ID,Horse ID,Placing,Time,Weight (lbs),Miles,Points,BC?,BC Points,BC Score,Pull,Pull Reason,Comments
2005 Dunes Day Challenge,25 miles - Senior,1172,3404,16,4:29:00,,25,,FALSE,,,FALSE,,
2005 Dunes Day Challenge,50 miles - Senior,1036,3407,8,5:48:00,,50,,FALSE,,,FALSE,,
2005 Dunes Day Challenge,50 miles - Senior,1241,3409,6,5:21:00,182,50,497.5,FALSE,,764,FALSE,,
2005 Dunes Day Challenge,25 miles - Senior,1497,3412,14,4:09:00,,25,,FALSE,,,FALSE,,
2005 Dunes Day Challenge,25 miles - Senior,1660,3419,5,3:23:00,144,25,485.,FALSE,,686,FALSE,,
2005 Dunes Day Challenge,25 miles - Senior,1427,3420,21,5:35:00,,25,,FALSE,,,FALSE,,
2005 Dunes Day Challenge,25 miles - Junior,1662,3421,,,,0,,FALSE,,,TRUE,na,
2005 Dunes Day Challenge,25 miles - Senior,,3462,17,4:37:00,,25,,FALSE,,,FALSE,,Maryanne Austin
2005 Dunes Day Challenge,50 miles - Senior,1661,,,,,0,,FALSE,,,TRUE,Lame,
2005 Fort Schellbourne XP 5_Day,5 Day - 260 Miles - Senior,1122,3086,10,7:00:00,,50,,FALSE,,,FALSE,,Out of Country Ride (USA)
2005 Fort Schellbourne XP 5_Day,5 Day - 260 Miles - Senior,1122,3086,7,6:42:01,,50,,FALSE,,,FALSE,,
2005 Fort Schellbourne XP 5_Day,5 Day - 260 Miles - Senior,1122,3086,12,6:42:01,,50,,FALSE,,,FALSE,,
2005 Fort Schellbourne XP 5_Day,5 Day - 260 Miles - Senior,1122,3086,11,6:04:01,,50,,FALSE,,,FALSE,,
2005 Fort Schellbourne XP 5_Day,5 Day - 260 Miles - Senior,1122,3086,1,5:45:00,,50,,FALSE,,,FALSE,,
2005 Gallagner Grit,50 miles - Junior,1285,2031,,,,50,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Gallagner Grit,Multi Day Ride - Junior,1399,2031,,,,55,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Gallagner Grit,Multi Day Ride - Senior,1053,2243,,,,155,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Gallagner Grit,55 miles - Senior,1108,3038,,,,55,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Gallagner Grit,Multi Day Ride - Senior,1122,3086,3,6:38:00,,55,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Gallagner Grit,50 miles - Senior,1462,3352,,,,50,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Gallagner Grit,55 miles - Senior,1462,3352,,,,55,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Gallagner Grit,Multi Day Ride - Senior,1122,3428,9,4:23:00,,30,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Gallagner Grit,Multi Day Ride - Senior,1122,3428,,4:12:00,,30,,FALSE,,,FALSE,,
2005 Gallagner Grit Aug 5,30 miles - Senior,1556,3272,5,5:03:00,,30,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Gallagner Grit Aug 6,30 miles - Senior,1556,3272,1,2:58:00,,30,,FALSE,,,FALSE,,
2005 Golden Ears,50 miles - Senior,1108,3038,,,,50,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Kilpoola Kaper,50 miles - Senior,1455,1355,,,,50,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Kilpoola Kaper,55 miles - Senior,1455,1355,,,,55,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Kilpoola Kaper,50 miles - Senior,1455,1355,,,,50,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Kilpoola Kaper,Multi Day Ride - Senior,1053,2243,,,,155,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Kilpoola Kaper,Multi Day Ride - Senior,1108,3038,,,,155,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Kilpoola Kaper,Multi Day Ride - Senior,1122,3086,14,4:32:01,,50,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Kilpoola Kaper,Multi Day Ride - Senior,1122,3086,5,4:46:00,,55,,FALSE,,,FALSE,,
2005 Kilpoola Kaper,Multi Day Ride - Senior,1122,3086,7,4:06:00,,50,,FALSE,,,FALSE,,
2005 Kilpoola Kaper,30 miles - Junior,1457,3160,,4:27:00,,30,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Kilpoola Kaper,30 miles - Junior,1457,3160,,3:16:00,,30,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Kilpoola Kaper,30 miles - Junior,1457,3160,,4:37:00,,30,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Kilpoola Kaper,30 miles - Senior,1494,3355,,4:27:01,,30,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Kilpoola Kaper,30 miles - Senior,1494,3355,,3:15:01,,30,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Kilpoola Kaper,30 miles - Senior,1494,3355,,4:36:00,,30,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Kilpoola Kaper,,,,,,,,,FALSE,,,FALSE,,
2005 Kilpoola Kaper - Day 1,Multi Day Ride - Senior,1033,1349,6,4:12:00,,50,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Kilpoola Kaper - Day 1,Multi Day Ride - Junior,1399,2031,,,,50,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Kilpoola Kaper - Day 1,50 miles - Senior,1199,2297,22,5:02:00,,50,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Kilpoola Kaper - Day 1,Multi Day Ride - Junior,1285,3001,,,,50,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Kilpoola Kaper - Day 1,Multi Day Ride - Junior,1353,3133,,,,50,,FALSE,,,FALSE,,OUT OF PROVINCE RIDE (BC)
2005 Kilpoola Kaper - Day 1,50 miles - Senior,1462,3175,,,,55,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Kilpoola Kaper - Day 1,Multi Day Ride - Senior,1496,3306,,,,50,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Kilpoola Kaper - Day 1,Multi Day Ride - Senior,1017,3330,,,,50,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Kilpoola Kaper - Day 1,Multi Day Ride - Junior,1354,3340,,,,50,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Kilpoola Kaper - Day 1,50 miles - Senior,1462,3352,,,,50,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Kilpoola Kaper - Day 1,50 miles - Senior,1608,3353,,,,55,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Kilpoola Kaper - Day 2,Multi Day Ride - Senior,1033,1349,4,4:45:00,,55,,FALSE,,,FALSE,,
2005 Kilpoola Kaper - Day 2,55 miles - Junior,1399,2031,,,,55,,FALSE,,,FALSE,,
2005 Kilpoola Kaper - Day 2,55 miles - Junior,1285,3001,,,,55,,FALSE,,,FALSE,,
2005 Kilpoola Kaper - Day 2,Multi Day Ride - Junior,1353,3133,,,,50,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Kilpoola Kaper - Day 2,50 miles - Junior,1609,3175,,,,50,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Kilpoola Kaper - Day 2,Multi Day Ride - Senior,1496,3306,,,,55,,FALSE,,,FALSE,,
2005 Kilpoola Kaper - Day 2,Multi Day Ride - Senior,1017,3330,,,,55,,FALSE,,,FALSE,,
2005 Kilpoola Kaper - Day 2,Multi Day Ride - Junior,1354,3340,,,,55,,FALSE,,,FALSE,,
2005 Kilpoola Kaper - Day 2,50 miles - Senior,1608,3353,,,,50,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Kilpoola Kaper - Day 2,55 miles - Junior,1609,3354,,,,55,,FALSE,,,FALSE,,
2005 Kilpoola Kaper - Day 3,Multi Day Ride - Senior,1033,1349,8,4:06:00,,50,,FALSE,,,FALSE,,BC overall at Kilpoola
2005 Kilpoola Kaper - Day 3,55 miles - Junior,1399,2031,,,,50,,FALSE,,,FALSE,,
2005 Kilpoola Kaper - Day 3,50 miles - Junior,1285,3001,,,,50,,FALSE,,,FALSE,,
2005 Kilpoola Kaper - Day 3,Multi Day Ride - Junior,1353,3133,,,,50,,FALSE,,,FALSE,,
2005 Kilpoola Kaper - Day 3,Multi Day Ride - Senior,1017,3330,,,,50,,FALSE,,,FALSE,,
2005 Kilpoola Kaper - Day 3,Multi Day Ride - Junior,1354,3340,,,,50,,FALSE,,,FALSE,,
2005 Kilpoola Kaper - Day 3,50 miles - Senior,1462,3353,,,,50,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Kilpoola Kaper - Day 3,50 miles - Junior,1609,3354,,,,55,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Long Island Lake,100 miles - Senior,1033,1349,,,,0,,FALSE,,,TRUE,Lame,
2005 Long Island Lake,100 miles - Senior,1455,1355,,12:20:32,,100,,FALSE,,,FALSE,,
2005 Long Island Lake,50 miles - Junior,1399,2031,1,,,50,,FALSE,,,FALSE,,
2005 Long Island Lake,25 miles - Senior,,2100,,,,25,,FALSE,,,FALSE,,Leana Grenwich
2005 Long Island Lake,25 miles - Senior,1172,2136,12,,,25,,FALSE,,,FALSE,,
2005 Long Island Lake,25 miles - Senior,,2170,,,,25,,FALSE,,,FALSE,Gwen Struthers,
2005 Long Island Lake,100 miles - Senior,1086,2200,,9:38:11,158,100,430.,TRUE,,713,FALSE,,
2005 Long Island Lake,100 miles - Senior,1624,2217,,9:38:11,161,100,490.,FALSE,,660,FALSE,,
2005 Long Island Lake,50 miles - Senior,1388,2227,1,4:38:01,192,50,500.,TRUE,,747,FALSE,,
2005 Long Island Lake,50 miles - Senior,1377,2237,9,5:31:23,298,50,490.,FALSE,,666,FALSE,,
2005 Long Island Lake,50 miles - Senior,1053,2243,7,5:31:09,162,50,460.,FALSE,,639,FALSE,,
2005 Long Island Lake,50 miles - Senior,1201,2247,19,6:43:15,,50,,FALSE,,,FALSE,,
2005 Long Island Lake,50 miles - Junior,1285,3001,2,,,50,,TRUE,,,FALSE,,
2005 Long Island Lake,25 miles - Senior,1096,3015,20,,,25,,FALSE,,,FALSE,,
2005 Long Island Lake,50 miles - Senior,1360,3058,3,4:51:14,160,50,460.,FALSE,,678,FALSE,,
2005 Long Island Lake,75 miles - Senior,1163,3075,2,8:29:51,157,75,430.,FALSE,,690,FALSE,,
2005 Long Island Lake,75 miles - Senior,1122,3086,3,8:28:24,230,75,460.,TRUE,,759,FALSE,,
2005 Long Island Lake,100 miles - Senior,1380,3096,,9:38:10,162,100,380.,FALSE,,665,FALSE,,
2005 Long Island Lake,100 miles - Senior,1012,3105,,10:38:11,192,100,460.,FALSE,,700,FALSE,,
2005 Long Island Lake,25 miles - Senior,1088,3108,6,,,25,,FALSE,,,FALSE,,
2005 Long Island Lake,50 miles - Senior,1002,3117,6,4:54:49,200,50,470.,FALSE,,704,FALSE,,
2005 Long Island Lake,50 miles - Senior,1007,3147,10,5:31:23,155,50,480.,FALSE,,665,FALSE,,
2005 Long Island Lake,50 miles - Senior,1298,3150,12,5:44:00,,50,50.,FALSE,,,FALSE,,
2005 Long Island Lake,50 miles - Senior,1457,3160,17,6:09:22,,50,,FALSE,,,FALSE,,
2005 Long Island Lake,25 miles - Junior,1641,3197,3,2:41:00,161,25,,FALSE,,,FALSE,,
2005 Long Island Lake,50 miles - Senior,1494,3198,16,6:09:21,,50,,FALSE,,,FALSE,,
2005 Long Island Lake,100 miles - Senior,1466,3205,,10:38:11,186,100,450.,FALSE,,687,FALSE,,
2005 Long Island Lake,50 miles - Senior,1461,3210,4,4:51:29,199,50,460.,FALSE,,698,FALSE,,
2005 Long Island Lake,50 miles - Senior,1381,3220,,,,0,,FALSE,,,TRUE,Lame,
2005 Long Island Lake,25 miles - Senior,1183,3255,10,,,25,,FALSE,,,FALSE,,
2005 Long Island Lake,25 miles - Senior,1336,3271,19,,,25,,FALSE,,,FALSE,,
2005 Long Island Lake,75 miles - Senior,1556,3272,1,8:29:14,166,75,430.,FALSE,,698,FALSE,,
2005 Long Island Lake,50 miles - Senior,1558,3274,20,6:43:16,,50,,FALSE,,,FALSE,,
2005 Long Island Lake,25 miles - Senior,1570,3288,26,,,25,,FALSE,,,FALSE,,
2005 Long Island Lake,50 miles - Senior,1580,3295,18,6:09:47,,50,,FALSE,,,FALSE,,
2005 Long Island Lake,25 miles - Junior,1662,3299,4,4:21:41,176,25,,FALSE,,,FALSE,,
2005 Long Island Lake,25 miles  - Senior,,3301,,,,,,FALSE,,,FALSE,,Sarah Jespersen - rider
2005 Long Island Lake,25 miles - Junior,1579,3302,2,2:34:48,240,25,,FALSE,,,FALSE,,
2005 Long Island Lake,75 miles - Senior,1496,3306,4,11:06:35,,75,,FALSE,,,FALSE,,
2005 Long Island Lake,25 miles - Senior,1625,3320,15,,,25,,FALSE,,,FALSE,,
2005 Long Island Lake,100 miles - Senior,1017,3330,,10:40:11,170,100,460.,FALSE,,687,FALSE,,
2005 Long Island Lake,50 miles - Senior,1595,3332,2,4:51:12,154,50,450.,FALSE,,665,FALSE,,
2005 Long Island Lake,100 miles - Junior,1354,3340,1,10:40:45,,100,,FALSE,,,FALSE,No BC given to Junior,
2005 Long Island Lake,25 miles - Senior,1408,3346,17,,,25,,FALSE,,,FALSE,,
2005 Long Island Lake,25 miles - Senior,1561,3349,5,,,25,,FALSE,,,FALSE,,
2005 Long Island Lake,100 miles - Senior,1462,3353,,12:30:32,,100,,FALSE,,,FALSE,,
2005 Long Island Lake,100 miles - Junior,1609,3354,2,12:20:31,,100,,FALSE,,,FALSE,No BC given to Junior,
2005 Long Island Lake,25 miles - Senior,1256,3363,2,,173,25,,FALSE,,,FALSE,,
2005 Long Island Lake,25 miles - Senior,1639,3379,9,,,25,,FALSE,,,FALSE,,
2005 Long Island Lake,25 miles - Senior,1224,3381,3,,183,25,,FALSE,,,FALSE,,
2005 Long Island Lake,50 miles - Senior,1487,3383,11,5:43:17,174,50,,FALSE,,,FALSE,,
2005 Long Island Lake,25 miles - Senior,1644,3385,26,4:24:24,,25,,FALSE,,,FALSE,,mileage buy back 2010
2005 Long Island Lake,50 miles - Senior,1412,3387,13,5:44:03,,50,,FALSE,,,FALSE,,
2005 Long Island Lake,50 miles - Junior,1581,3391,3,,,50,,FALSE,,,FALSE,,
2005 Long Island Lake,25 miles - Senior,1521,3402,4,,187,25,,FALSE,,,FALSE,,
2005 Long Island Lake,50 miles - Senior,1652,3403,5,4:53:28,208,50,460.,FALSE,,700,FALSE,,
2005 Long Island Lake,25 miles - Junior,1439,3406,1,2:23:36,160,25,340.,TRUE,,600,FALSE,,
2005 Long Island Lake,50 miles - Senior,1036,3407,,,,0,,FALSE,,,TRUE,Lame,
2005 Long Island Lake,25 miles - Senior,1559,3411,8,,,25,,FALSE,,,FALSE,,
2005 Long Island Lake,25 miles - Senior,1497,3412,,,,25,,FALSE,,,FALSE,,
2005 Long Island Lake,25 miles - Senior,1317,3415,18,,,25,,FALSE,,,FALSE,,
2005 Long Island Lake,25 miles - Senior,1660,3419,11,,,25,,FALSE,,,FALSE,,
2005 Long Island Lake,25 miles - Senior,1427,3420,21,,,25,,TRUE,,,FALSE,,
2005 Long Island Lake,25 miles - Senior,1608,3425,,,,25,,FALSE,,,FALSE,,
2005 Long Island Lake,25 miles - Senior,1687,3449,,2:49:58,,25,,FALSE,,,FALSE,,
2005 Long Island Lake,25 miles - Senior,1676,3453,,4:23:53,,25,,FALSE,,,FALSE,,paid for mileage in 2008
2005 Long Island Lake,25 miles - Senior,1224,,,,,,,FALSE,,,TRUE,,
2005 Long Island Lake,25 miles - Senior,1537,,,,,,,FALSE,,,TRUE,,
2005 Long Island Lake,25 miles - Senior,1608,,7,,,25,,FALSE,,,FALSE,,
2005 Long Island Lake,25 miles - Senior,1610,,14,,,25,,FALSE,,,FALSE,,
2005 Long Island Lake,50 miles - Junior,1643,,,,,0,,FALSE,,,TRUE,none available,
2005 Long Island Lake,25 miles - Senior,1666,,27,,,,,FALSE,,,TRUE,,
2005 Nisbet Forest Ride,50 miles - Junior,1399,2031,,,,50,,FALSE,,,FALSE,,Out of Province Ride (SK)
2005 Nisbet Forest Ride,50 miles - Senior,1053,2243,,,,50,,FALSE,,,FALSE,,Out of Province Ride (SK)
2005 Nisbet Forest Ride,50 miles - Junior,1285,3001,,,,50,,FALSE,,,FALSE,,Out of Province Ride (SK)
2005 Nisbet Forest Ride,50 miles - Senior,1261,3155,,,,50,,FALSE,,,FALSE,,Out of Province Ride (SK)
2005 Nisbet Forest Ride,100 miles - Senior,1462,3353,,10:38:00,,100,,FALSE,,,FALSE,,Out of Province Ride (SK)
2005 Nisbet Forest Ride,50 miles - Senior,1224,3381,,9:32:00,,50,,FALSE,,,FALSE,,Out of Province Ride (SK)
2005 Nisbet Forest Ride,50 miles - Senior,1036,3407,,6:05:00,,50,,FALSE,,,FALSE,,Out of Province Ride (SK)
2005 Nisbet Forest Ride,50 miles - Senior,1223,3409,,9:32:00,,50,,FALSE,,,FALSE,,Out of Province Ride (SK)
2005 Nisbet Forest Ride,100 miles - Junior,1609,3425,,10:38:00,,100,,FALSE,,,FALSE,,Out of Province Ride (SK)
2005 Nisbet Forest Ride,100 miles - Senior,1241,3426,,13:40:00,,100,,FALSE,,,FALSE,,Out of Province Ride (SK)
2005 Owyhee Canyonlands - Day 1,Multi Day Ride - Junior,1399,2031,,,,50,,FALSE,,,FALSE,,Out of Country Ride
2005 Owyhee Canyonlands - Day 1,Multi Day Ride - Senior,1053,2243,27,7:07:00,,50,,FALSE,,,FALSE,,Out of Country Ride (Indy/ML Mishael)
2005 Owyhee Canyonlands - Day 1,Multi Day Ride - Junior,1285,3001,27,7:07:00,,50,,FALSE,,,FALSE,,Out of Country Ride (ML Mishael)
2005 Owyhee Canyonlands - Day 2,5 Day - 260 Miles - Junior,1399,2031,28,9:55:07,,60,,FALSE,,,FALSE,,
2005 Owyhee Canyonlands - Day 2,Multi Day Ride - Senior,1053,2243,30,9:34:01,,60,,FALSE,,,FALSE,,
2005 Owyhee Canyonlands - Day 2,Multi Day Ride - Junior,1285,3001,28,9:34:00,,60,,FALSE,,,FALSE,,Out of Country Ride
2005 Owyhee Canyonlands - Day 3,5 Day - 260 Miles - Junior,1399,2031,19,7:42:00,,50,,FALSE,,,FALSE,,
2005 Owyhee Canyonlands - Day 3,5 Day - 260 Miles - Senior,1053,2243,21,7:42:30,,50,,FALSE,,,FALSE,,
2005 Owyhee Canyonlands - Day 3,Multi Day Ride - Junior,1285,3001,19,7:42:02,,50,,FALSE,,,FALSE,,Out of Country Ride
2005 Owyhee Canyonlands - Day 4,Multi Day Ride - Junior,1285,1,29,8:50:00,,50,,FALSE,,,FALSE,Goucho,Out of Country Ride
2005 Owyhee Canyonlands - Day 4,5 Day - 260 Miles - Junior,1399,2031,28,8:50:00,,50,,FALSE,,,FALSE,,
2005 Owyhee Canyonlands - Day 4,5 Day - 260 Miles - Senior,1053,2243,30,8:50:01,,50,,FALSE,,,FALSE,,
2005 Owyhee Canyonlands - Day 5,Multi Day Ride - Junior,1285,1,23,8:42:00,,50,,FALSE,,,FALSE,BBA Sabha,Out of Country Ride
2005 Owyhee Canyonlands - Day 5,5 Day - 260 Miles - Junior,1399,2031,24,8:42:00,,50,,FALSE,,,FALSE,,
2005 Owyhee Canyonlands - Day 5,5 Day - 260 Miles - Senior,1053,2243,25,8:42:30,,50,,FALSE,,,FALSE,,
2005 Ride Over The Rainbow,50 miles - Senior,1108,3038,,,,50,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Ride Over The Rainbow,50 miles - Senior,1556,3272,11,5:48:18,,50,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Smith Endurance Ride,25 miles - Junior,1669,1,,,,,,FALSE,,,TRUE,Sponsor pull,
2005 Smith Endurance Ride,55 miles - Senior,1455,1355,,,,55,,FALSE,,,FALSE,,
2005 Smith Endurance Ride,55 miles - Junior,1399,2031,6,9:13:13,,55,,FALSE,,,FALSE,,
2005 Smith Endurance Ride,55 miles - Senior,1012,2036,12,7:51:44,,55,,FALSE,,,FALSE,,
2005 Smith Endurance Ride,55 miles - Junior,1453,2040,5,8:25:20,135,55,425.,FALSE,,628,FALSE,,
2005 Smith Endurance Ride,50 miles - Senior,1086,2200,1,6:00:51,164,55,425.,FALSE,,701,FALSE,,
2005 Smith Endurance Ride,25 miles - Junior,1642,2213,3,5:26:59,,25,500.,FALSE,,726,FALSE,,
2005 Smith Endurance Ride,25 miles - Senior,1388,2227,1,3:16:44,189,25,470.,TRUE,,743,FALSE,,
2005 Smith Endurance Ride,55 miles - Senior,1053,2243,18,9:13:14,,55,,FALSE,,,FALSE,,
2005 Smith Endurance Ride,55 miles - Junior,1285,3001,7,9:13:24,,55,,FALSE,,,FALSE,,
2005 Smith Endurance Ride,55 miles - Senior,1008,3027,17,8:25:22,,55,,FALSE,,,FALSE,,
2005 Smith Endurance Ride,55 miles - Senior,1452,3028,16,8:25:21,,55,,FALSE,,,FALSE,,
2005 Smith Endurance Ride,55 miles - Junior,1353,3054,1,7:19:18,197,55,415.,FALSE,,715,FALSE,,
2005 Smith Endurance Ride,25 miles - Senior,1360,3058,4,3:55:52,169,25,450.,FALSE,,675,FALSE,,
2005 Smith Endurance Ride,55 miles - Senior,1079,3061,4,6:17:16,174,55,400.,FALSE,,665,FALSE,,
2005 Smith Endurance Ride,55 miles - Senior,1163,3075,7,6:17:22,159,55,456.,FALSE,,714,FALSE,,
2005 Smith Endurance Ride,55 miles - Senior,1380,3096,3,6:01:03,166,55,445.,FALSE,,722,FALSE,,
2005 Smith Endurance Ride,55 miles - Senior,1002,3117,10,7:44:55,193,55,475.,FALSE,,662,FALSE,,
2005 Smith Endurance Ride,55 miles - Senior,1151,3131,,,,,,FALSE,,,TRUE,M,
2005 Smith Endurance Ride,55 miles - Senior,1007,3147,9,7:44:48,173,55,475.,FALSE,,651,FALSE,,
2005 Smith Endurance Ride,25 miles - Senior,1261,3155,14,5:27:54,,25,,FALSE,,,FALSE,,
2005 Smith Endurance Ride,55 miles - Junior,1457,3160,4,8:12:42,165,55,460.,FALSE,,690,FALSE,,
2005 Smith Endurance Ride,25 miles - Senior,1029,3167,7,4:17:31,,25,,FALSE,,,FALSE,,
2005 Smith Endurance Ride,25 miles - Senior,1261,3172,14,5:27:54,,25,,FALSE,,,FALSE,,
2005 Smith Endurance Ride,55 miles - Junior,1609,3175,3,7:51:14,170,55,410.,FALSE,,664,FALSE,,
2005 Smith Endurance Ride,50 miles - Senior,1106,3182,,,,,,FALSE,,,TRUE,L,
2005 Smith Endurance Ride,25 miles - Junior,1440,3197,1,4:38:12,,25,470.,TRUE,,770,FALSE,,
2005 Smith Endurance Ride,25 miles - Senior,1495,3200,15,5:31:29,,25,,FALSE,,,FALSE,,
2005 Smith Endurance Ride,55 miles - Senior,1466,3205,,,,0,,FALSE,,,TRUE,High Pulse,
2005 Smith Endurance Ride,25 miles - Senior,1521,3236,12,5:11:53,,25,,FALSE,,,FALSE,,
2005 Smith Endurance Ride,25 miles - Senior,1549,3263,6,3:56:56,128,25,,FALSE,,,FALSE,,
2005 Smith Endurance Ride,55 miles - Senior,1556,3272,,,,0,,FALSE,,,TRUE,L,
2005 Smith Endurance Ride,25 miles - Senior,1574,3293,11,5:07:24,,25,,FALSE,,,FALSE,,
2005 Smith Endurance Ride,55 miles - Senior,1017,3330,8,7:19:16,172,55,490.,FALSE,,692,FALSE,,
2005 Smith Endurance Ride,55 miles - Senior,1595,3332,5,6:17:18,154,55,435.,FALSE,,690,FALSE,,
2005 Smith Endurance Ride,55 miles - Junior,1354,3340,2,7:19:20,164,55,490.,TRUE,,774,FALSE,,
2005 Smith Endurance Ride,55 miles - Senior,1559,3341,13,8:12:40,,55,,FALSE,,,FALSE,,
2005 Smith Endurance Ride,55 miles - Senior,1462,3352,11,7:51:24,,55,,FALSE,,,FALSE,,
2005 Smith Endurance Ride,55 miles - Senior,1608,3353,19,9:14:00,,55,,FALSE,,,FALSE,,
2005 Smith Endurance Ride,55 miles - Junior,1641,3354,8,9:14:00,,55,,FALSE,,,FALSE,,
2005 Smith Endurance Ride,25 miles - Senior,1591,3362,8,4:43:09,,25,,FALSE,,,FALSE,,
2005 Smith Endurance Ride,25 miles - Senior,1256,3363,9,4:43:17,243,25,450.,FALSE,,664,FALSE,,
2005 Smith Endurance Ride,55 miles - Senior,1634,3373,2,6:00:57,158,55,460.,TRUE,,733,FALSE,,
2005 Smith Endurance Ride,25 miles - Senior,1636,3374,5,3:56:15,185,25,430.,FALSE,,622,FALSE,,
2005 Smith Endurance Ride,25 miles - Senior,1224,3381,3,3:54:22,180,25,490.,FALSE,,722,FALSE,,
2005 Smith Endurance Ride,25 miles - Senior,1412,3387,13,5:23:16,,25,,FALSE,,,FALSE,,
2005 Smith Endurance Ride,25 miles - Senior,,3393,10,4:45:49,209,25,420.,FALSE,,614,FALSE,,
2005 Smith Endurance Ride,25 miles - Senior,1411,3396,16,5:32:00,,25,,FALSE,,,FALSE,,
2005 Smith Endurance Ride,55 miles - Senior,1362,3405,6,6:17:20,212,55,335.,FALSE,,619,FALSE,,
2005 Smith Endurance Ride,25 miles - Senior,1241,3409,2,3:50:56,181,25,490.,FALSE,,725,FALSE,,
2005 Smith Endurance Ride,25 miles - Senior,1089,,,,,,,FALSE,,,TRUE,Rider was hurting,
2005 Smith Endurance Ride,55 miles - Senior,,,15,8:12:44,,55,,FALSE,,,FALSE,,
2005 Smith Endurance Ride,25 miles - Junior,,,2,5:11:53,,,500.,FALSE,,744,FALSE,,
2005 Westbank Rocker,50 miles - Senior,1261,2100,,,,35,,FALSE,,,FALSE,,Out of Province Ride (SK)
2005 Westbank Rocker,50 miles - Senior,1108,3038,,,,50,,FALSE,,,FALSE,,Out of Province Ride (BC)
2005 Westbank Rocker,50 miles - Senior,1462,3353,,,,50,,FALSE,,,FALSE,,Out of Province Ride (BC)
2006 Coulee Junction Opener,50 miles - Senior,1455,1355,14,6:48:00,,50,50.,FALSE,,,FALSE,,
2006 Coulee Junction Opener,50 miles - Senior,1012,3105,7,5:36:16,202,50,70.,FALSE,,690,FALSE,,
2006 Coulee Junction Opener,50 miles - Senior,1017,3330,5,5:16:30,178,50,90.,FALSE,,516,FALSE,,
2006 Coulee Junction Opener ,25 miles - Senior ,1219,1,7,2:55:55,,25,,FALSE,,734,FALSE,,
2006 Coulee Junction Opener ,25 miles - Senior ,1224,1,,0:00:00,,0,,FALSE,,,TRUE,n/a,
2006 Coulee Junction Opener ,50 miles -Senior ,1254,1,,,,0,,FALSE,,,TRUE,n/a,
2006 Coulee Junction Opener ,25 miles - Senior ,1336,1,19,4:37:18,,25,,FALSE,,,FALSE,,
2006 Coulee Junction Opener ,25 miles - Senior ,1610,1,20,4:59:48,,25,,FALSE,,,FALSE,,
2006 Coulee Junction Opener ,50 miles -Senior ,1661,1,16,7:24:15,,50,50.,FALSE,,,FALSE,,
2006 Coulee Junction Opener ,50 miles -Senior ,1679,1,8,5:40:50,225,50,65.,FALSE,,716,FALSE,,
2006 Coulee Junction Opener ,25 miles - Junior ,1686,1,,0:00:00,,0,,FALSE,,,TRUE,n/a,
2006 Coulee Junction Opener ,25 miles - Senior ,,1,14,3:51:55,,25,,FALSE,,,FALSE,,
2006 Coulee Junction Opener ,25 miles - Senior ,,1,17,4:35:35,,25,,FALSE,,,FALSE,,
2006 Coulee Junction Opener ,25 miles - Junior ,1642,2213,1,2:43:24,,25,,FALSE,,,FALSE,,
